algorithm,seed,step,level,building,net_electricity
CQL,1,510,district,0,1.4322412014007568
CQL,1,511,building,1,0.6665678024291992
CQL,1,511,building,2,0.7032172083854675
CQL,1,511,building,3,9.28265380859375
CQL,1,511,district,0,10.652438819408417
CQL,1,512,building,1,0.15855766832828522
CQL,1,512,building,2,2.4428658485412598
CQL,1,512,building,3,1.4337209463119507
CQL,1,512,district,0,4.035144463181496
CQL,1,513,building,1,0.16519972681999207
CQL,1,513,building,2,0.3701803386211395
CQL,1,513,building,3,3.5901334285736084
CQL,1,513,district,0,4.12551349401474
CQL,1,514,building,1,0.8018394112586975
CQL,1,514,building,2,0.6009133458137512
CQL,1,514,building,3,1.8290749788284302
CQL,1,514,district,0,3.231827735900879
CQL,1,515,building,1,1.5155075788497925
CQL,1,515,building,2,1.5663310289382935
CQL,1,515,building,3,1.5269297361373901
CQL,1,515,district,0,4.608768343925476
CQL,1,516,building,1,3.9356820583343506
CQL,1,516,building,2,2.117382764816284
CQL,1,516,building,3,1.2435123920440674
CQL,1,516,district,0,7.296577215194702
CQL,1,517,building,1,0.3368857800960541
CQL,1,517,building,2,-0.4892328381538391
CQL,1,517,building,3,1.6011244058609009
CQL,1,517,district,0,1.4487773478031158
CQL,1,518,building,1,0.2627456784248352
CQL,1,518,building,2,-1.092834234237671
CQL,1,518,building,3,2.0762710571289062
CQL,1,518,district,0,1.2461825013160706
CQL,1,519,building,1,0.2585042417049408
CQL,1,519,building,2,0.8275127410888672
CQL,1,519,building,3,0.548095703125
CQL,1,519,district,0,1.634112685918808
CQL,1,520,building,1,4.004274368286133
CQL,1,520,building,2,1.349059820175171
CQL,1,520,building,3,2.4287121295928955
CQL,1,520,district,0,7.782046318054199
CQL,1,521,building,1,2.371893882751465
CQL,1,521,building,2,1.5385609865188599
CQL,1,521,building,3,2.036155939102173
CQL,1,521,district,0,5.946610808372498
CQL,1,522,building,1,2.3388214111328125
CQL,1,522,building,2,2.3128089904785156
CQL,1,522,building,3,1.9881658554077148
CQL,1,522,district,0,6.639796257019043
CQL,1,523,building,1,1.5232163667678833
CQL,1,523,building,2,1.555423378944397
CQL,1,523,building,3,2.4777989387512207
CQL,1,523,district,0,5.556438684463501
CQL,1,524,building,1,1.4930483102798462
CQL,1,524,building,2,1.9208072423934937
CQL,1,524,building,3,4.080983638763428
CQL,1,524,district,0,7.494839191436768
CQL,1,525,building,1,3.2412827014923096
CQL,1,525,building,2,4.554420471191406
CQL,1,525,building,3,3.451491117477417
CQL,1,525,district,0,11.247194290161133
CQL,1,526,building,1,1.482851266860962
CQL,1,526,building,2,2.637547492980957
CQL,1,526,building,3,3.6362464427948
CQL,1,526,district,0,7.756645202636719
CQL,1,527,building,1,1.6732481718063354
CQL,1,527,building,2,2.0435359477996826
CQL,1,527,building,3,2.981577157974243
CQL,1,527,district,0,6.698361277580261
CQL,1,528,building,1,-0.7126197814941406
CQL,1,528,building,2,0.12977558374404907
CQL,1,528,building,3,2.654285430908203
CQL,1,528,district,0,2.0714412331581116
CQL,1,529,building,1,-0.493703156709671
CQL,1,529,building,2,0.6634594202041626
CQL,1,529,building,3,0.8849299550056458
CQL,1,529,district,0,1.0546862185001373
CQL,1,530,building,1,0.7539526224136353
CQL,1,530,building,2,-0.5667580366134644
CQL,1,530,building,3,1.4868950843811035
CQL,1,530,district,0,1.6740896701812744
CQL,1,531,building,1,-1.0133984088897705
CQL,1,531,building,2,0.8436465859413147
CQL,1,531,building,3,-0.014868110418319702
CQL,1,531,district,0,-0.1846199333667755
CQL,1,532,building,1,0.3274324834346771
CQL,1,532,building,2,0.3091890513896942
CQL,1,532,building,3,-0.17250564694404602
CQL,1,532,district,0,0.4641158878803253
CQL,1,533,building,1,0.34860697388648987
CQL,1,533,building,2,1.2744181156158447
CQL,1,533,building,3,-0.7824427485466003
CQL,1,533,district,0,0.8405823409557343
CQL,1,534,building,1,0.3487769067287445
CQL,1,534,building,2,-0.8468437194824219
CQL,1,534,building,3,1.2059526443481445
CQL,1,534,district,0,0.7078858315944672
CQL,1,535,building,1,0.7116307616233826
CQL,1,535,building,2,0.10660567879676819
CQL,1,535,building,3,2.2595131397247314
CQL,1,535,district,0,3.077749580144882
CQL,1,536,building,1,2.0299103260040283
CQL,1,536,building,2,2.0215375423431396
CQL,1,536,building,3,3.7767186164855957
CQL,1,536,district,0,7.828166484832764
CQL,1,537,building,1,-0.07622780650854111
CQL,1,537,building,2,3.6287145614624023
CQL,1,537,building,3,1.9275181293487549
CQL,1,537,district,0,5.480004884302616
CQL,1,538,building,1,3.275789737701416
CQL,1,538,building,2,9.841963768005371
CQL,1,538,building,3,2.6298160552978516
CQL,1,538,district,0,15.747569561004639
CQL,1,539,building,1,4.269801616668701
CQL,1,539,building,2,2.031979560852051
CQL,1,539,building,3,2.224592685699463
CQL,1,539,district,0,8.526373863220215
CQL,1,540,building,1,-1.598960280418396
CQL,1,540,building,2,0.7343221306800842
CQL,1,540,building,3,1.647046685218811
CQL,1,540,district,0,0.7824085354804993
CQL,1,541,building,1,-1.5809428691864014
CQL,1,541,building,2,-0.49649330973625183
CQL,1,541,building,3,3.4245126247406006
CQL,1,541,district,0,1.3470764458179474
CQL,1,542,building,1,-1.1733330488204956
CQL,1,542,building,2,-0.2332889884710312
CQL,1,542,building,3,0.42427125573158264
CQL,1,542,district,0,-0.9823507815599442
CQL,1,543,building,1,4.921485424041748
CQL,1,543,building,2,1.446890950202942
CQL,1,543,building,3,2.524198293685913
CQL,1,543,district,0,8.892574667930603
CQL,1,544,building,1,8.888657569885254
CQL,1,544,building,2,1.3847951889038086
CQL,1,544,building,3,3.476655960083008
CQL,1,544,district,0,13.75010871887207
CQL,1,545,building,1,2.351630210876465
CQL,1,545,building,2,1.6512691974639893
CQL,1,545,building,3,1.8504538536071777
CQL,1,545,district,0,5.853353261947632
CQL,1,546,building,1,3.2552425861358643
CQL,1,546,building,2,1.8954755067825317
CQL,1,546,building,3,3.4879701137542725
CQL,1,546,district,0,8.638688206672668
CQL,1,547,building,1,-0.3805702030658722
CQL,1,547,building,2,2.6199543476104736
CQL,1,547,building,3,3.9935414791107178
CQL,1,547,district,0,6.232925623655319
CQL,1,548,building,1,5.251513481140137
CQL,1,548,building,2,4.2694244384765625
CQL,1,548,building,3,1.9462525844573975
CQL,1,548,district,0,11.467190504074097
CQL,1,549,building,1,1.0898000001907349
CQL,1,549,building,2,3.175537586212158
CQL,1,549,building,3,3.5221686363220215
CQL,1,549,district,0,7.7875062227249146
CQL,1,550,building,1,1.0641010999679565
CQL,1,550,building,2,2.1328420639038086
CQL,1,550,building,3,3.052037000656128
CQL,1,550,district,0,6.248980164527893
CQL,1,551,building,1,1.9568352699279785
CQL,1,551,building,2,1.9320347309112549
CQL,1,551,building,3,2.8329784870147705
CQL,1,551,district,0,6.721848487854004
CQL,1,552,building,1,2.401798725128174
CQL,1,552,building,2,2.035674571990967
CQL,1,552,building,3,2.5952377319335938
CQL,1,552,district,0,7.032711029052734
CQL,1,553,building,1,1.1311609745025635
CQL,1,553,building,2,0.2115766406059265
CQL,1,553,building,3,0.4276704788208008
CQL,1,553,district,0,1.7704080939292908
CQL,1,554,building,1,1.7466599941253662
CQL,1,554,building,2,1.4115610122680664
CQL,1,554,building,3,2.271127462387085
CQL,1,554,district,0,5.429348468780518
CQL,1,555,building,1,-1.4381506443023682
CQL,1,555,building,2,-0.8665798902511597
CQL,1,555,building,3,0.031522512435913086
CQL,1,555,district,0,-2.2732080221176147
CQL,1,556,building,1,0.15842117369174957
CQL,1,556,building,2,-0.5137410163879395
CQL,1,556,building,3,2.326000690460205
CQL,1,556,district,0,1.9706808477640152
CQL,1,557,building,1,0.34860697388648987
CQL,1,557,building,2,0.3423782289028168
CQL,1,557,building,3,2.3778748512268066
CQL,1,557,district,0,3.0688600540161133
CQL,1,558,building,1,0.3487769067287445
CQL,1,558,building,2,0.23087537288665771
CQL,1,558,building,3,1.677220106124878
CQL,1,558,district,0,2.25687238574028
CQL,1,559,building,1,0.5940939784049988
CQL,1,559,building,2,2.326259136199951
CQL,1,559,building,3,1.9842191934585571
CQL,1,559,district,0,4.904572308063507
CQL,1,560,building,1,0.7264461517333984
CQL,1,560,building,2,3.007662057876587
CQL,1,560,building,3,2.8298799991607666
CQL,1,560,district,0,6.563988208770752
CQL,1,561,building,1,-1.157193899154663
CQL,1,561,building,2,0.8596014380455017
CQL,1,561,building,3,0.791297435760498
CQL,1,561,district,0,0.49370497465133667
CQL,1,562,building,1,-0.06977736949920654
CQL,1,562,building,2,1.2043113708496094
CQL,1,562,building,3,0.8970158100128174
CQL,1,562,district,0,2.03154981136322
CQL,1,563,building,1,0.021017763763666153
CQL,1,563,building,2,3.5087854862213135
CQL,1,563,building,3,1.574610710144043
CQL,1,563,district,0,5.104413960129023
CQL,1,564,building,1,-0.7713136672973633
CQL,1,564,building,2,2.248552083969116
CQL,1,564,building,3,1.3233779668807983
CQL,1,564,district,0,2.8006163835525513
CQL,1,565,building,1,7.779150485992432
CQL,1,565,building,2,0.4210861325263977
CQL,1,565,building,3,1.7789109945297241
CQL,1,565,district,0,9.979147613048553
CQL,1,566,building,1,6.2622880935668945
CQL,1,566,building,2,0.8808404803276062
CQL,1,566,building,3,1.3006829023361206
CQL,1,566,district,0,8.443811476230621
CQL,1,567,building,1,0.3986259996891022
CQL,1,567,building,2,-0.35724103450775146
CQL,1,567,building,3,2.5331151485443115
CQL,1,567,district,0,2.5745001137256622
CQL,1,568,building,1,1.751891851425171
CQL,1,568,building,2,0.6296440362930298
CQL,1,568,building,3,0.1330193132162094
CQL,1,568,district,0,2.51455520093441
CQL,1,569,building,1,-0.5405749082565308
CQL,1,569,building,2,2.6297502517700195
CQL,1,569,building,3,3.2687644958496094
CQL,1,569,district,0,5.357939839363098
CQL,1,570,building,1,2.019092321395874
CQL,1,570,building,2,1.8805092573165894
CQL,1,570,building,3,1.8256969451904297
CQL,1,570,district,0,5.725298523902893
CQL,1,571,building,1,5.651703834533691
CQL,1,571,building,2,2.7215254306793213
CQL,1,571,building,3,2.818179130554199
CQL,1,571,district,0,11.191408395767212
CQL,1,572,building,1,2.6889545917510986
CQL,1,572,building,2,3.4365456104278564
CQL,1,572,building,3,3.237563133239746
CQL,1,572,district,0,9.363063335418701
CQL,1,573,building,1,-0.5881169438362122
CQL,1,573,building,2,4.096591949462891
CQL,1,573,building,3,4.297699928283691
CQL,1,573,district,0,7.80617493391037
CQL,1,574,building,1,2.8583157062530518
CQL,1,574,building,2,0.43310046195983887
CQL,1,574,building,3,5.041685104370117
CQL,1,574,district,0,8.333101272583008
CQL,1,575,building,1,3.1961913108825684
CQL,1,575,building,2,0.5089725255966187
CQL,1,575,building,3,3.778803586959839
CQL,1,575,district,0,7.483967423439026
CQL,1,576,building,1,0.40469855070114136
CQL,1,576,building,2,0.17578372359275818
CQL,1,576,building,3,0.6872665882110596
CQL,1,576,district,0,1.267748862504959
CQL,1,577,building,1,-0.5554018020629883
CQL,1,577,building,2,1.2845335006713867
CQL,1,577,building,3,-0.20497289299964905
CQL,1,577,district,0,0.5241588056087494
CQL,1,578,building,1,0.9138836860656738
CQL,1,578,building,2,2.877194881439209
CQL,1,578,building,3,0.08091580867767334
CQL,1,578,district,0,3.871994376182556
CQL,1,579,building,1,0.783191442489624
CQL,1,579,building,2,-1.4325275421142578
CQL,1,579,building,3,2.3820765018463135
CQL,1,579,district,0,1.7327404022216797
CQL,1,580,building,1,0.3943910598754883
CQL,1,580,building,2,0.1873515099287033
CQL,1,580,building,3,1.9572241306304932
CQL,1,580,district,0,2.5389667004346848
CQL,1,581,building,1,3.4788174629211426
CQL,1,581,building,2,0.5366111993789673
CQL,1,581,building,3,2.5496785640716553
CQL,1,581,district,0,6.565107226371765
CQL,1,582,building,1,2.471726894378662
CQL,1,582,building,2,1.8020515441894531
CQL,1,582,building,3,2.4688148498535156
CQL,1,582,district,0,6.742593288421631
CQL,1,583,building,1,0.9365618824958801
CQL,1,583,building,2,1.7544682025909424
CQL,1,583,building,3,0.04993564262986183
CQL,1,583,district,0,2.7409657277166843
CQL,1,584,building,1,1.4094082117080688
CQL,1,584,building,2,0.7015423774719238
CQL,1,584,building,3,2.132545232772827
CQL,1,584,district,0,4.24349582195282
CQL,1,585,building,1,0.24171973764896393
CQL,1,585,building,2,0.37908220291137695
CQL,1,585,building,3,3.7373247146606445
CQL,1,585,district,0,4.358126655220985
CQL,1,586,building,1,-0.2696959674358368
CQL,1,586,building,2,0.3465421497821808
CQL,1,586,building,3,2.205934524536133
CQL,1,586,district,0,2.282780706882477
CQL,1,587,building,1,0.9155904054641724
CQL,1,587,building,2,0.8688274025917053
CQL,1,587,building,3,0.2804986536502838
CQL,1,587,district,0,2.0649164617061615
CQL,1,588,building,1,-0.7941368222236633
CQL,1,588,building,2,0.380948930978775
CQL,1,588,building,3,1.3219412565231323
CQL,1,588,district,0,0.908753365278244
CQL,1,589,building,1,0.09668313711881638
CQL,1,589,building,2,0.8000379204750061
CQL,1,589,building,3,-0.704801082611084
CQL,1,589,district,0,0.1919199749827385
CQL,1,590,building,1,2.0950887203216553
CQL,1,590,building,2,3.943410873413086
CQL,1,590,building,3,2.5498712062835693
CQL,1,590,district,0,8.58837080001831
CQL,1,591,building,1,1.5140869617462158
CQL,1,591,building,2,2.5546021461486816
CQL,1,591,building,3,2.473512887954712
CQL,1,591,district,0,6.542201995849609
CQL,1,592,building,1,2.6442651748657227
CQL,1,592,building,2,1.886080265045166
CQL,1,592,building,3,2.4385910034179688
CQL,1,592,district,0,6.968936443328857
CQL,1,593,building,1,3.6211659908294678
CQL,1,593,building,2,1.5524370670318604
CQL,1,593,building,3,2.041792869567871
CQL,1,593,district,0,7.215395927429199
CQL,1,594,building,1,3.2249395847320557
CQL,1,594,building,2,0.7198196053504944
CQL,1,594,building,3,2.472052812576294
CQL,1,594,district,0,6.416812002658844
CQL,1,595,building,1,-0.7091938257217407
CQL,1,595,building,2,1.7127059698104858
CQL,1,595,building,3,2.349348783493042
CQL,1,595,district,0,3.352860927581787
CQL,1,596,building,1,3.089071750640869
CQL,1,596,building,2,2.3450324535369873
CQL,1,596,building,3,3.1200740337371826
CQL,1,596,district,0,8.554178237915039
CQL,1,597,building,1,0.8656940460205078
CQL,1,597,building,2,1.9392516613006592
CQL,1,597,building,3,3.787468910217285
CQL,1,597,district,0,6.592414617538452
CQL,1,598,building,1,1.6339462995529175
CQL,1,598,building,2,2.2104153633117676
CQL,1,598,building,3,2.844316005706787
CQL,1,598,district,0,6.688677668571472
CQL,1,599,building,1,2.6046054363250732
CQL,1,599,building,2,0.1447538137435913
CQL,1,599,building,3,3.3092989921569824
CQL,1,599,district,0,6.058658242225647
CQL,1,600,building,1,0.5567720532417297
CQL,1,600,building,2,2.808804988861084
CQL,1,600,building,3,2.6378374099731445
CQL,1,600,district,0,6.003414452075958
CQL,1,601,building,1,-0.5840860605239868
CQL,1,601,building,2,-0.8905528783798218
CQL,1,601,building,3,1.8020286560058594
CQL,1,601,district,0,0.3273897171020508
CQL,1,602,building,1,4.439605236053467
CQL,1,602,building,2,2.3705029487609863
CQL,1,602,building,3,1.9426679611206055
CQL,1,602,district,0,8.752776145935059
CQL,1,603,building,1,0.23329201340675354
CQL,1,603,building,2,0.21759840846061707
CQL,1,603,building,3,2.212759017944336
CQL,1,603,district,0,2.6636494398117065
CQL,1,604,building,1,-0.6278157234191895
CQL,1,604,building,2,-1.1780098676681519
CQL,1,604,building,3,1.8977205753326416
CQL,1,604,district,0,0.09189498424530029
CQL,1,605,building,1,2.928304672241211
CQL,1,605,building,2,-0.32437950372695923
CQL,1,605,building,3,3.109360933303833
CQL,1,605,district,0,5.713286101818085
CQL,1,606,building,1,-0.29854506254196167
CQL,1,606,building,2,0.4412403106689453
CQL,1,606,building,3,1.5198365449905396
CQL,1,606,district,0,1.6625317931175232
CQL,1,607,building,1,-0.25491228699684143
CQL,1,607,building,2,0.7995385527610779
CQL,1,607,building,3,1.6897386312484741
CQL,1,607,district,0,2.2343648970127106
CQL,1,608,building,1,0.4991680383682251
CQL,1,608,building,2,1.9233752489089966
CQL,1,608,building,3,1.6491658687591553
CQL,1,608,district,0,4.071709156036377
CQL,1,609,building,1,-0.4157760739326477
CQL,1,609,building,2,3.020961284637451
CQL,1,609,building,3,1.1568267345428467
CQL,1,609,district,0,3.76201194524765
CQL,1,610,building,1,-0.4349733889102936
CQL,1,610,building,2,-0.05333561822772026
CQL,1,610,building,3,1.9487868547439575
CQL,1,610,district,0,1.4604778476059437
CQL,1,611,building,1,-0.5142025947570801
CQL,1,611,building,2,-0.5775774717330933
CQL,1,611,building,3,1.49747896194458
CQL,1,611,district,0,0.40569889545440674
CQL,1,612,building,1,-0.8544731736183167
CQL,1,612,building,2,-0.3456442356109619
CQL,1,612,building,3,0.9341417551040649
CQL,1,612,district,0,-0.2659756541252136
CQL,1,613,building,1,-0.28711506724357605
CQL,1,613,building,2,2.6991724967956543
CQL,1,613,building,3,2.5166521072387695
CQL,1,613,district,0,4.928709536790848
CQL,1,614,building,1,-1.1271156072616577
CQL,1,614,building,2,1.427083969116211
CQL,1,614,building,3,2.194742441177368
CQL,1,614,district,0,2.4947108030319214
CQL,1,615,building,1,-0.48867538571357727
CQL,1,615,building,2,0.5705147981643677
CQL,1,615,building,3,1.2468369007110596
CQL,1,615,district,0,1.32867631316185
CQL,1,616,building,1,-0.9081856608390808
CQL,1,616,building,2,0.7580277323722839
CQL,1,616,building,3,1.329506516456604
CQL,1,616,district,0,1.1793485879898071
CQL,1,617,building,1,2.9108946323394775
CQL,1,617,building,2,1.173005223274231
CQL,1,617,building,3,0.5918164849281311
CQL,1,617,district,0,4.67571634054184
CQL,1,618,building,1,3.591407537460327
CQL,1,618,building,2,1.5056463479995728
CQL,1,618,building,3,2.5429892539978027
CQL,1,618,district,0,7.640043139457703
CQL,1,619,building,1,-1.5987870693206787
CQL,1,619,building,2,1.3307007551193237
CQL,1,619,building,3,3.273331642150879
CQL,1,619,district,0,3.005245327949524
CQL,1,620,building,1,3.508284330368042
CQL,1,620,building,2,2.320521831512451
CQL,1,620,building,3,3.1785991191864014
CQL,1,620,district,0,9.007405281066895
CQL,1,621,building,1,1.3891406059265137
CQL,1,621,building,2,3.0142438411712646
CQL,1,621,building,3,3.221489667892456
CQL,1,621,district,0,7.624874114990234
CQL,1,622,building,1,0.45421919226646423
CQL,1,622,building,2,-0.1739511787891388
CQL,1,622,building,3,2.934568166732788
CQL,1,622,district,0,3.2148361802101135
CQL,1,623,building,1,0.4215100109577179
CQL,1,623,building,2,5.323170185089111
CQL,1,623,building,3,4.064865589141846
CQL,1,623,district,0,9.809545785188675
CQL,1,624,building,1,0.3560788035392761
CQL,1,624,building,2,2.268557548522949
CQL,1,624,building,3,2.9002604484558105
CQL,1,624,district,0,5.524896800518036
CQL,1,625,building,1,0.35421058535575867
CQL,1,625,building,2,1.1757540702819824
CQL,1,625,building,3,1.8706209659576416
CQL,1,625,district,0,3.4005856215953827
CQL,1,626,building,1,0.3527388870716095
CQL,1,626,building,2,1.463891625404358
CQL,1,626,building,3,1.694841742515564
CQL,1,626,district,0,3.5114722549915314
CQL,1,627,building,1,0.3514370918273926
CQL,1,627,building,2,1.9408137798309326
CQL,1,627,building,3,0.2088155746459961
CQL,1,627,district,0,2.5010664463043213
CQL,1,628,building,1,0.319633424282074
CQL,1,628,building,2,-1.0786939859390259
CQL,1,628,building,3,0.8412617444992065
CQL,1,628,district,0,0.08220118284225464
CQL,1,629,building,1,0.34860697388648987
CQL,1,629,building,2,0.2590409219264984
CQL,1,629,building,3,-0.5914577841758728
CQL,1,629,district,0,0.01619011163711548
CQL,1,630,building,1,0.3487769067287445
CQL,1,630,building,2,0.015462398529052734
CQL,1,630,building,3,2.2082650661468506
CQL,1,630,district,0,2.572504371404648
CQL,1,631,building,1,0.5431364178657532
CQL,1,631,building,2,1.2397054433822632
CQL,1,631,building,3,2.3994028568267822
CQL,1,631,district,0,4.182244718074799
CQL,1,632,building,1,2.73952579498291
CQL,1,632,building,2,1.7331397533416748
CQL,1,632,building,3,2.8378326892852783
CQL,1,632,district,0,7.310498237609863
CQL,1,633,building,1,-1.574776530265808
CQL,1,633,building,2,1.460310459136963
CQL,1,633,building,3,3.150580406188965
CQL,1,633,district,0,3.0361143350601196
CQL,1,634,building,1,-0.9589575529098511
CQL,1,634,building,2,0.4977877736091614
CQL,1,634,building,3,2.691751480102539
CQL,1,634,district,0,2.2305817008018494
CQL,1,635,building,1,-0.9992810487747192
CQL,1,635,building,2,0.9946266412734985
CQL,1,635,building,3,0.5617800354957581
CQL,1,635,district,0,0.5571256279945374
CQL,1,636,building,1,-1.164985179901123
CQL,1,636,building,2,1.8744497299194336
CQL,1,636,building,3,0.60774165391922
CQL,1,636,district,0,1.3172062039375305
CQL,1,637,building,1,-1.2253801822662354
CQL,1,637,building,2,-0.8437595367431641
CQL,1,637,building,3,0.9779644012451172
CQL,1,637,district,0,-1.0911753177642822
CQL,1,638,building,1,-0.6457810401916504
CQL,1,638,building,2,-0.27941328287124634
CQL,1,638,building,3,0.9073069095611572
CQL,1,638,district,0,-0.017887413501739502
CQL,1,639,building,1,0.9641129374504089
CQL,1,639,building,2,0.7794289588928223
CQL,1,639,building,3,1.3084290027618408
CQL,1,639,district,0,3.051970899105072
CQL,1,640,building,1,2.5833489894866943
CQL,1,640,building,2,1.4235351085662842
CQL,1,640,building,3,0.08394189178943634
CQL,1,640,district,0,4.090825989842415
CQL,1,641,building,1,2.2823009490966797
CQL,1,641,building,2,1.2459460496902466
CQL,1,641,building,3,2.9734466075897217
CQL,1,641,district,0,6.501693606376648
CQL,1,642,building,1,0.32373329997062683
CQL,1,642,building,2,1.5208044052124023
CQL,1,642,building,3,1.8993324041366577
CQL,1,642,district,0,3.743870109319687
CQL,1,643,building,1,2.168752431869507
CQL,1,643,building,2,3.009798049926758
CQL,1,643,building,3,2.653106927871704
CQL,1,643,district,0,7.831657409667969
CQL,1,644,building,1,2.709761142730713
CQL,1,644,building,2,2.232468366622925
CQL,1,644,building,3,8.050621032714844
CQL,1,644,district,0,12.992850542068481
CQL,1,645,building,1,0.3736841678619385
CQL,1,645,building,2,3.6656622886657715
CQL,1,645,building,3,3.8492143154144287
CQL,1,645,district,0,7.888560771942139
CQL,1,646,building,1,3.0299317836761475
CQL,1,646,building,2,2.6471519470214844
CQL,1,646,building,3,3.3583483695983887
CQL,1,646,district,0,9.03543210029602
CQL,1,647,building,1,0.38513317704200745
CQL,1,647,building,2,1.8229035139083862
CQL,1,647,building,3,2.951235294342041
CQL,1,647,district,0,5.159271985292435
CQL,1,648,building,1,4.189174175262451
CQL,1,648,building,2,3.047109603881836
CQL,1,648,building,3,2.727940559387207
CQL,1,648,district,0,9.964224338531494
CQL,1,649,building,1,-0.03283002972602844
CQL,1,649,building,2,0.7738373279571533
CQL,1,649,building,3,0.5270927548408508
CQL,1,649,district,0,1.2681000530719757
CQL,1,650,building,1,-0.32543888688087463
CQL,1,650,building,2,0.663772463798523
CQL,1,650,building,3,1.6743366718292236
CQL,1,650,district,0,2.012670248746872
CQL,1,651,building,1,2.434457540512085
CQL,1,651,building,2,2.040435791015625
CQL,1,651,building,3,0.18803787231445312
CQL,1,651,district,0,4.662931203842163
CQL,1,652,building,1,0.01515418291091919
CQL,1,652,building,2,-2.161689519882202
CQL,1,652,building,3,2.033066511154175
CQL,1,652,district,0,-0.11346882581710815
CQL,1,653,building,1,0.34007516503334045
CQL,1,653,building,2,0.013235285878181458
CQL,1,653,building,3,2.5064127445220947
CQL,1,653,district,0,2.8597231954336166
CQL,1,654,building,1,3.1826610565185547
CQL,1,654,building,2,1.3472418785095215
CQL,1,654,building,3,0.9597915410995483
CQL,1,654,district,0,5.4896944761276245
CQL,1,655,building,1,2.849834442138672
CQL,1,655,building,2,1.604799747467041
CQL,1,655,building,3,3.9330224990844727
CQL,1,655,district,0,8.387656688690186
CQL,1,656,building,1,1.022133469581604
CQL,1,656,building,2,1.045034408569336
CQL,1,656,building,3,0.3990326225757599
CQL,1,656,district,0,2.4662005007267
CQL,1,657,building,1,-0.36626678705215454
CQL,1,657,building,2,3.039384365081787
CQL,1,657,building,3,5.122336387634277
CQL,1,657,district,0,7.79545396566391
CQL,1,658,building,1,-0.7502269148826599
CQL,1,658,building,2,0.8249948620796204
CQL,1,658,building,3,7.779728889465332
CQL,1,658,district,0,7.8544968366622925
CQL,1,659,building,1,-0.06442505866289139
CQL,1,659,building,2,0.2621466815471649
CQL,1,659,building,3,2.2268247604370117
CQL,1,659,district,0,2.4245463833212852
CQL,1,660,building,1,-0.329050213098526
CQL,1,660,building,2,0.5777511596679688
CQL,1,660,building,3,1.3103258609771729
CQL,1,660,district,0,1.5590268075466156
CQL,1,661,building,1,-0.2711011469364166
CQL,1,661,building,2,-1.1499357223510742
CQL,1,661,building,3,1.652115821838379
CQL,1,661,district,0,0.23107895255088806
CQL,1,662,building,1,0.30496031045913696
CQL,1,662,building,2,1.6928927898406982
CQL,1,662,building,3,2.391930103302002
CQL,1,662,district,0,4.389783203601837
CQL,1,663,building,1,1.2941868305206299
CQL,1,663,building,2,1.14424467086792
CQL,1,663,building,3,2.241502046585083
CQL,1,663,district,0,4.679933547973633
CQL,1,664,building,1,2.2167229652404785
CQL,1,664,building,2,1.6355597972869873
CQL,1,664,building,3,1.0447736978530884
CQL,1,664,district,0,4.897056460380554
CQL,1,665,building,1,2.232377052307129
CQL,1,665,building,2,1.5021075010299683
CQL,1,665,building,3,1.9156793355941772
CQL,1,665,district,0,5.650163888931274
CQL,1,666,building,1,3.5835251808166504
CQL,1,666,building,2,1.9399714469909668
CQL,1,666,building,3,1.5382765531539917
CQL,1,666,district,0,7.061773180961609
CQL,1,667,building,1,-0.18545490503311157
CQL,1,667,building,2,1.381292462348938
CQL,1,667,building,3,1.0433686971664429
CQL,1,667,district,0,2.2392062544822693
CQL,1,668,building,1,6.602905750274658
CQL,1,668,building,2,4.308645248413086
CQL,1,668,building,3,2.028640031814575
CQL,1,668,district,0,12.94019103050232
CQL,1,669,building,1,1.7477035522460938
CQL,1,669,building,2,0.4129347801208496
CQL,1,669,building,3,4.770290374755859
CQL,1,669,district,0,6.930928707122803
CQL,1,670,building,1,9.734187126159668
CQL,1,670,building,2,4.284402847290039
CQL,1,670,building,3,12.227679252624512
CQL,1,670,district,0,26.24626922607422
CQL,1,671,building,1,1.756073236465454
CQL,1,671,building,2,3.432731866836548
CQL,1,671,building,3,3.8952741622924805
CQL,1,671,district,0,9.084079265594482
CQL,1,672,building,1,1.8365745544433594
CQL,1,672,building,2,-0.6044458150863647
CQL,1,672,building,3,3.1464669704437256
CQL,1,672,district,0,4.37859570980072
CQL,1,673,building,1,0.6999850869178772
CQL,1,673,building,2,0.6062123775482178
CQL,1,673,building,3,0.7034950256347656
CQL,1,673,district,0,2.0096924901008606
CQL,1,674,building,1,1.0224697589874268
CQL,1,674,building,2,3.2552614212036133
CQL,1,674,building,3,1.6651406288146973
CQL,1,674,district,0,5.942871809005737
CQL,1,675,building,1,2.051154851913452
CQL,1,675,building,2,0.6429489850997925
CQL,1,675,building,3,1.3517138957977295
CQL,1,675,district,0,4.045817732810974
CQL,1,676,building,1,1.2683995962142944
CQL,1,676,building,2,-0.9219751358032227
CQL,1,676,building,3,2.608330011367798
CQL,1,676,district,0,2.9547544717788696
CQL,1,677,building,1,0.3503727316856384
CQL,1,677,building,2,0.9234221577644348
CQL,1,677,building,3,0.44953489303588867
CQL,1,677,district,0,1.723329782485962
CQL,1,678,building,1,-0.5588946342468262
CQL,1,678,building,2,-0.2142167091369629
CQL,1,678,building,3,2.350621223449707
CQL,1,678,district,0,1.577509880065918
