loop_step,building,building_time_step,series_length,indoor_at_time_step,setpoint_at_time_step,comfort_band_at_time_step,occupants_at_time_step,upper_boundary_at_time_step,violation_at_time_step,indoor_at_previous,setpoint_at_previous,comfort_band_at_previous,occupants_at_previous,upper_boundary_at_previous,violation_at_previous,indoor_at_last,setpoint_at_last,comfort_band_at_last,occupants_at_last,upper_boundary_at_last,violation_at_last
564,3,564,565,23.88889503479004,23.88888931274414,2.0,2.0,25.88888931274414,0,26.319143295288086,23.88888931274414,2.0,2.0,25.88888931274414,1,23.88889503479004,23.88888931274414,2.0,2.0,25.88888931274414,0
565,1,565,566,25.35903549194336,25.44444465637207,2.0,2.0,27.44444465637207,0,30.024410247802734,24.44444465637207,2.0,2.0,26.44444465637207,1,25.35903549194336,25.44444465637207,2.0,2.0,27.44444465637207,0
565,2,565,566,23.584247589111328,23.38888931274414,2.0,1.0,25.38888931274414,0,28.256025314331055,25.0,2.0,1.0,27.0,1,23.584247589111328,23.38888931274414,2.0,1.0,25.38888931274414,0
565,3,565,566,23.88889503479004,23.88888931274414,2.0,2.0,25.88888931274414,0,26.832393646240234,23.88888931274414,2.0,2.0,25.88888931274414,1,23.88889503479004,23.88888931274414,2.0,2.0,25.88888931274414,0
566,1,566,567,26.65265464782715,26.66666603088379,2.0,2.0,28.66666603088379,0,30.389015197753906,25.44444465637207,2.0,2.0,27.44444465637207,1,26.65265464782715,26.66666603088379,2.0,2.0,28.66666603088379,0
566,2,566,567,23.637039184570312,23.33333396911621,2.0,1.0,25.33333396911621,0,29.10271453857422,23.38888931274414,2.0,1.0,25.38888931274414,1,23.637039184570312,23.33333396911621,2.0,1.0,25.33333396911621,0
566,3,566,567,23.888896942138672,23.88888931274414,2.0,2.0,25.88888931274414,0,27.35390853881836,23.88888931274414,2.0,2.0,25.88888931274414,1,23.888896942138672,23.88888931274414,2.0,2.0,25.88888931274414,0
567,1,567,568,24.41534996032715,24.22222137451172,2.0,2.0,26.22222137451172,0,30.686622619628906,26.66666603088379,2.0,2.0,28.66666603088379,1,24.41534996032715,24.22222137451172,2.0,2.0,26.22222137451172,0
567,2,567,568,24.900094985961914,24.94444465637207,2.0,1.0,26.94444465637207,0,29.7219295501709,23.33333396911621,2.0,1.0,25.33333396911621,1,24.900094985961914,24.94444465637207,2.0,1.0,26.94444465637207,0
567,3,567,568,23.889114379882812,23.88888931274414,2.0,2.0,25.88888931274414,0,27.748310089111328,23.88888931274414,2.0,2.0,25.88888931274414,1,23.889114379882812,23.88888931274414,2.0,2.0,25.88888931274414,0
568,1,568,569,23.38170051574707,23.33333396911621,2.0,2.0,25.33333396911621,0,31.272403717041016,24.22222137451172,2.0,2.0,26.22222137451172,1,23.38170051574707,23.33333396911621,2.0,2.0,25.33333396911621,0
568,2,568,569,24.985944747924805,25.0,2.0,1.0,27.0,0,30.47800064086914,24.94444465637207,2.0,1.0,26.94444465637207,1,24.985944747924805,25.0,2.0,1.0,27.0,0
568,3,568,569,23.88890266418457,23.88888931274414,2.0,1.0,25.88888931274414,0,28.246803283691406,23.88888931274414,2.0,2.0,25.88888931274414,1,23.88890266418457,23.88888931274414,2.0,1.0,25.88888931274414,0
569,1,569,570,24.051982879638672,24.05555534362793,2.0,3.0,26.05555534362793,0,31.159854888916016,23.33333396911621,2.0,2.0,25.33333396911621,1,24.051982879638672,24.05555534362793,2.0,3.0,26.05555534362793,0
569,2,569,570,24.994449615478516,25.0,2.0,1.0,27.0,0,30.38933563232422,25.0,2.0,1.0,27.0,1,24.994449615478516,25.0,2.0,1.0,27.0,0
569,3,569,570,23.726139068603516,23.72222137451172,2.0,1.0,25.72222137451172,0,28.30617904663086,23.88888931274414,2.0,1.0,25.88888931274414,1,23.726139068603516,23.72222137451172,2.0,1.0,25.72222137451172,0
570,1,570,571,24.4291934967041,24.44444465637207,2.0,3.0,26.44444465637207,0,30.832523345947266,24.05555534362793,2.0,3.0,26.05555534362793,1,24.4291934967041,24.44444465637207,2.0,3.0,26.44444465637207,0
570,2,570,571,24.993711471557617,25.0,2.0,1.0,27.0,0,29.7418212890625,25.0,2.0,1.0,27.0,1,24.993711471557617,25.0,2.0,1.0,27.0,0
570,3,570,571,23.341306686401367,23.33333396911621,2.0,2.0,25.33333396911621,0,28.309194564819336,23.72222137451172,2.0,1.0,25.72222137451172,1,23.341306686401367,23.33333396911621,2.0,2.0,25.33333396911621,0
571,1,571,572,24.283245086669922,24.27777862548828,2.0,3.0,26.27777862548828,0,30.897682189941406,24.44444465637207,2.0,3.0,26.44444465637207,1,24.283245086669922,24.27777862548828,2.0,3.0,26.27777862548828,0
571,2,571,572,24.996788024902344,25.0,2.0,1.0,27.0,0,29.48448944091797,25.0,2.0,1.0,27.0,1,24.996788024902344,25.0,2.0,1.0,27.0,0
571,3,571,572,23.55300521850586,23.55555534362793,2.0,2.0,25.55555534362793,0,28.50436782836914,23.33333396911621,2.0,2.0,25.33333396911621,1,23.55300521850586,23.55555534362793,2.0,2.0,25.55555534362793,0
572,1,572,573,23.90044403076172,23.88888931274414,2.0,3.0,25.88888931274414,0,30.279647827148438,24.27777862548828,2.0,3.0,26.27777862548828,1,23.90044403076172,23.88888931274414,2.0,3.0,25.88888931274414,0
572,2,572,573,24.06260108947754,24.05555534362793,2.0,1.0,26.05555534362793,0,27.252668380737305,25.0,2.0,1.0,27.0,1,24.06260108947754,24.05555534362793,2.0,1.0,26.05555534362793,0
572,3,572,573,23.88508415222168,23.88888931274414,2.0,2.0,25.88888931274414,0,27.266326904296875,23.55555534362793,2.0,2.0,25.55555534362793,1,23.88508415222168,23.88888931274414,2.0,2.0,25.88888931274414,0
573,1,573,574,24.052318572998047,24.05555534362793,2.0,3.0,26.05555534362793,0,30.124099731445312,23.88888931274414,2.0,3.0,25.88888931274414,1,24.052318572998047,24.05555534362793,2.0,3.0,26.05555534362793,0
573,2,573,574,24.162267684936523,24.16666603088379,2.0,1.0,26.16666603088379,0,27.72530746459961,24.05555534362793,2.0,1.0,26.05555534362793,1,24.162267684936523,24.16666603088379,2.0,1.0,26.16666603088379,0
573,3,573,574,23.88882064819336,23.88888931274414,2.0,2.0,25.88888931274414,0,27.471153259277344,23.88888931274414,2.0,2.0,25.88888931274414,1,23.88882064819336,23.88888931274414,2.0,2.0,25.88888931274414,0
574,1,574,575,24.41341781616211,24.44444465637207,2.0,3.0,26.44444465637207,0,29.948734283447266,24.05555534362793,2.0,3.0,26.05555534362793,1,24.41341781616211,24.44444465637207,2.0,3.0,26.44444465637207,0
574,2,574,575,24.775747299194336,24.77777862548828,2.0,1.0,26.77777862548828,0,27.182231903076172,24.16666603088379,2.0,1.0,26.16666603088379,1,24.775747299194336,24.77777862548828,2.0,1.0,26.77777862548828,0
574,3,574,575,23.88889503479004,23.88888931274414,2.0,2.0,25.88888931274414,0,27.03301239013672,23.88888931274414,2.0,2.0,25.88888931274414,1,23.88889503479004,23.88888931274414,2.0,2.0,25.88888931274414,0
575,1,575,576,24.44367790222168,24.44444465637207,2.0,3.0,26.44444465637207,0,29.599037170410156,24.44444465637207,2.0,3.0,26.44444465637207,1,24.44367790222168,24.44444465637207,2.0,3.0,26.44444465637207,0
575,2,575,576,22.832796096801758,22.77777862548828,2.0,1.0,24.77777862548828,0,26.61389923095703,24.77777862548828,2.0,1.0,26.77777862548828,0,22.832796096801758,22.77777862548828,2.0,1.0,24.77777862548828,0
575,3,575,576,23.997390747070312,24.0,2.0,2.0,26.0,0,26.384521484375,23.88888931274414,2.0,2.0,25.88888931274414,1,23.997390747070312,24.0,2.0,2.0,26.0,0
576,1,576,577,23.375961303710938,23.27777862548828,2.0,3.0,25.27777862548828,0,29.914302825927734,24.44444465637207,2.0,3.0,26.44444465637207,1,23.375961303710938,23.27777862548828,2.0,3.0,25.27777862548828,0
576,2,576,577,22.77308464050293,22.77777862548828,2.0,1.0,24.77777862548828,0,26.834287643432617,22.77777862548828,2.0,1.0,24.77777862548828,1,22.77308464050293,22.77777862548828,2.0,1.0,24.77777862548828,0
576,3,576,577,23.892908096313477,23.88888931274414,2.0,2.0,25.88888931274414,0,26.014461517333984,24.0,2.0,2.0,26.0,1,23.892908096313477,23.88888931274414,2.0,2.0,25.88888931274414,0
577,1,577,578,22.461441040039062,22.38888931274414,2.0,3.0,24.38888931274414,0,29.94198226928711,23.27777862548828,2.0,3.0,25.27777862548828,1,22.461441040039062,22.38888931274414,2.0,3.0,24.38888931274414,0
577,2,577,578,24.189905166625977,24.94444465637207,2.0,1.0,26.94444465637207,0,26.642772674560547,22.77777862548828,2.0,1.0,24.77777862548828,1,24.189905166625977,24.94444465637207,2.0,1.0,26.94444465637207,0
577,3,577,578,23.88912582397461,23.88888931274414,2.0,2.0,25.88888931274414,0,25.59163475036621,23.88888931274414,2.0,2.0,25.88888931274414,0,23.88912582397461,23.88888931274414,2.0,2.0,25.88888931274414,0
578,1,578,579,23.320899963378906,23.33333396911621,2.0,3.0,25.33333396911621,0,29.4954833984375,22.38888931274414,2.0,3.0,24.38888931274414,1,23.320899963378906,23.33333396911621,2.0,3.0,25.33333396911621,0
578,2,578,579,24.783689498901367,25.0,2.0,1.0,27.0,0,26.949575424194336,24.94444465637207,2.0,1.0,26.94444465637207,1,24.783689498901367,25.0,2.0,1.0,27.0,0
578,3,578,579,23.88884162902832,23.88888931274414,2.0,2.0,25.88888931274414,0,25.460203170776367,23.88888931274414,2.0,2.0,25.88888931274414,0,23.88884162902832,23.88888931274414,2.0,2.0,25.88888931274414,0
579,1,579,580,23.16984748840332,23.16666603088379,2.0,3.0,25.16666603088379,0,29.364398956298828,23.33333396911621,2.0,3.0,25.33333396911621,1,23.16984748840332,23.16666603088379,2.0,3.0,25.16666603088379,0
579,2,579,580,24.973661422729492,25.0,2.0,1.0,27.0,0,27.117204666137695,25.0,2.0,1.0,27.0,1,24.973661422729492,25.0,2.0,1.0,27.0,0
579,3,579,580,24.322994232177734,24.33333396911621,2.0,2.0,26.33333396911621,0,25.135000228881836,23.88888931274414,2.0,2.0,25.88888931274414,0,24.322994232177734,24.33333396911621,2.0,2.0,26.33333396911621,0
580,1,580,581,22.302799224853516,22.22222137451172,2.0,3.0,24.22222137451172,0,28.9879150390625,23.16666603088379,2.0,3.0,25.16666603088379,1,22.302799224853516,22.22222137451172,2.0,3.0,24.22222137451172,0
580,2,580,581,24.998674392700195,25.0,2.0,1.0,27.0,0,27.008817672729492,25.0,2.0,1.0,27.0,1,24.998674392700195,25.0,2.0,1.0,27.0,0
580,3,580,581,24.435346603393555,24.44444465637207,2.0,2.0,26.44444465637207,0,25.174880981445312,24.33333396911621,2.0,2.0,26.33333396911621,0,24.435346603393555,24.44444465637207,2.0,2.0,26.44444465637207,0
581,1,581,582,22.224424362182617,22.22222137451172,2.0,3.0,24.22222137451172,0,28.757671356201172,22.22222137451172,2.0,3.0,24.22222137451172,1,22.224424362182617,22.22222137451172,2.0,3.0,24.22222137451172,0
581,2,581,582,24.998273849487305,25.0,2.0,1.0,27.0,0,26.866283416748047,25.0,2.0,1.0,27.0,0,24.998273849487305,25.0,2.0,1.0,27.0,0
581,3,581,582,24.443777084350586,24.44444465637207,2.0,2.0,26.44444465637207,0,25.086992263793945,24.44444465637207,2.0,2.0,26.44444465637207,0,24.443777084350586,24.44444465637207,2.0,2.0,26.44444465637207,0
582,1,582,583,22.22223663330078,22.22222137451172,2.0,1.0,24.22222137451172,0,28.49822235107422,22.22222137451172,2.0,3.0,24.22222137451172,1,22.22223663330078,22.22222137451172,2.0,1.0,24.22222137451172,0
582,2,582,583,24.20301628112793,24.16666603088379,2.0,1.0,26.16666603088379,0,26.681076049804688,25.0,2.0,1.0,27.0,0,24.20301628112793,24.16666603088379,2.0,1.0,26.16666603088379,0
582,3,582,583,24.444435119628906,24.44444465637207,2.0,2.0,26.44444465637207,0,24.98198127746582,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444435119628906,24.44444465637207,2.0,2.0,26.44444465637207,0
583,1,583,584,22.276569366455078,22.27777862548828,2.0,1.0,24.27777862548828,0,28.188100814819336,22.22222137451172,2.0,1.0,24.22222137451172,1,22.276569366455078,22.27777862548828,2.0,1.0,24.27777862548828,0
583,2,583,584,24.10790252685547,24.11111068725586,2.0,1.0,26.11111068725586,0,26.486759185791016,24.16666603088379,2.0,1.0,26.16666603088379,1,24.10790252685547,24.11111068725586,2.0,1.0,26.11111068725586,0
583,3,583,584,24.28145408630371,24.27777862548828,2.0,1.0,26.27777862548828,0,25.109790802001953,24.44444465637207,2.0,2.0,26.44444465637207,0,24.28145408630371,24.27777862548828,2.0,1.0,26.27777862548828,0
584,1,584,585,22.773969650268555,22.77777862548828,2.0,1.0,24.77777862548828,0,27.80001449584961,22.27777862548828,2.0,1.0,24.27777862548828,1,22.773969650268555,22.77777862548828,2.0,1.0,24.77777862548828,0
584,2,584,585,24.43998908996582,24.44444465637207,2.0,1.0,26.44444465637207,0,26.17029571533203,24.11111068725586,2.0,1.0,26.11111068725586,1,24.43998908996582,24.44444465637207,2.0,1.0,26.44444465637207,0
584,3,584,585,23.894025802612305,23.88888931274414,2.0,1.0,25.88888931274414,0,25.11661720275879,24.27777862548828,2.0,1.0,26.27777862548828,0,23.894025802612305,23.88888931274414,2.0,1.0,25.88888931274414,0
585,1,585,586,24.364717483520508,24.44444465637207,2.0,1.0,26.44444465637207,0,28.132139205932617,22.77777862548828,2.0,1.0,24.77777862548828,1,24.364717483520508,24.44444465637207,2.0,1.0,26.44444465637207,0
585,2,585,586,24.830656051635742,24.83333396911621,2.0,1.0,26.83333396911621,0,26.20943832397461,24.44444465637207,2.0,1.0,26.44444465637207,0,24.830656051635742,24.83333396911621,2.0,1.0,26.83333396911621,0
585,3,585,586,23.888940811157227,23.88888931274414,2.0,1.0,25.88888931274414,0,25.212621688842773,23.88888931274414,2.0,1.0,25.88888931274414,0,23.888940811157227,23.88888931274414,2.0,1.0,25.88888931274414,0
586,1,586,587,24.444305419921875,24.44444465637207,2.0,1.0,26.44444465637207,0,28.262985229492188,24.44444465637207,2.0,1.0,26.44444465637207,1,24.444305419921875,24.44444465637207,2.0,1.0,26.44444465637207,0
586,2,586,587,24.99706268310547,25.0,2.0,1.0,27.0,0,26.632568359375,24.83333396911621,2.0,1.0,26.83333396911621,0,24.99706268310547,25.0,2.0,1.0,27.0,0
586,3,586,587,23.888893127441406,23.88888931274414,2.0,0.0,25.88888931274414,0,25.341371536254883,23.88888931274414,2.0,1.0,25.88888931274414,0,23.888893127441406,23.88888931274414,2.0,0.0,25.88888931274414,0
587,1,587,588,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0,28.18072509765625,24.44444465637207,2.0,1.0,26.44444465637207,1,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0
587,2,587,588,24.22618293762207,24.22222137451172,2.0,0.0,26.22222137451172,0,26.96743392944336,25.0,2.0,1.0,27.0,0,24.22618293762207,24.22222137451172,2.0,0.0,26.22222137451172,0
587,3,587,588,23.88889503479004,23.88888931274414,2.0,0.0,25.88888931274414,0,25.09001350402832,23.88888931274414,2.0,0.0,25.88888931274414,0,23.88889503479004,23.88888931274414,2.0,0.0,25.88888931274414,0
588,1,588,589,24.4444522857666,24.44444465637207,2.0,1.0,26.44444465637207,0,28.43897247314453,24.44444465637207,2.0,1.0,26.44444465637207,1,24.4444522857666,24.44444465637207,2.0,1.0,26.44444465637207,0
588,2,588,589,23.88754653930664,23.88888931274414,2.0,0.0,25.88888931274414,0,27.171640396118164,24.22222137451172,2.0,0.0,26.22222137451172,0,23.88754653930664,23.88888931274414,2.0,0.0,25.88888931274414,0
588,3,588,589,23.88889503479004,23.88888931274414,2.0,0.0,25.88888931274414,0,25.10628890991211,23.88888931274414,2.0,0.0,25.88888931274414,0,23.88889503479004,23.88888931274414,2.0,0.0,25.88888931274414,0
589,1,589,590,24.4444580078125,24.44444465637207,2.0,2.0,26.44444465637207,0,28.83382797241211,24.44444465637207,2.0,1.0,26.44444465637207,1,24.4444580078125,24.44444465637207,2.0,2.0,26.44444465637207,0
589,2,589,590,24.648096084594727,24.66666603088379,2.0,0.0,26.66666603088379,0,27.73977279663086,23.88888931274414,2.0,0.0,25.88888931274414,0,24.648096084594727,24.66666603088379,2.0,0.0,26.66666603088379,0
589,3,589,590,23.888898849487305,23.88888931274414,2.0,0.0,25.88888931274414,0,25.09416389465332,23.88888931274414,2.0,0.0,25.88888931274414,0,23.888898849487305,23.88888931274414,2.0,0.0,25.88888931274414,0
590,1,590,591,24.444576263427734,24.44444465637207,2.0,2.0,26.44444465637207,0,29.383716583251953,24.44444465637207,2.0,2.0,26.44444465637207,1,24.444576263427734,24.44444465637207,2.0,2.0,26.44444465637207,0
590,2,590,591,23.54415512084961,23.44444465637207,2.0,0.0,25.44444465637207,0,28.54027557373047,24.66666603088379,2.0,0.0,26.66666603088379,0,23.54415512084961,23.44444465637207,2.0,0.0,25.44444465637207,0
590,3,590,591,23.888900756835938,23.88888931274414,2.0,0.0,25.88888931274414,0,25.14457893371582,23.88888931274414,2.0,0.0,25.88888931274414,0,23.888900756835938,23.88888931274414,2.0,0.0,25.88888931274414,0
591,1,591,592,24.4444580078125,24.44444465637207,2.0,1.0,26.44444465637207,0,29.37584686279297,24.44444465637207,2.0,2.0,26.44444465637207,1,24.4444580078125,24.44444465637207,2.0,1.0,26.44444465637207,0
591,2,591,592,23.25273323059082,23.22222137451172,2.0,1.0,25.22222137451172,0,28.386741638183594,23.44444465637207,2.0,0.0,25.44444465637207,0,23.25273323059082,23.22222137451172,2.0,1.0,25.22222137451172,0
591,3,591,592,23.88915252685547,23.88888931274414,2.0,0.0,25.88888931274414,0,25.183502197265625,23.88888931274414,2.0,0.0,25.88888931274414,0,23.88915252685547,23.88888931274414,2.0,0.0,25.88888931274414,0
592,1,592,593,24.444509506225586,24.44444465637207,2.0,1.0,26.44444465637207,0,29.909339904785156,24.44444465637207,2.0,1.0,26.44444465637207,1,24.444509506225586,24.44444465637207,2.0,1.0,26.44444465637207,0
592,2,592,593,22.794485092163086,22.77777862548828,2.0,0.0,24.77777862548828,0,29.402481079101562,23.22222137451172,2.0,1.0,25.22222137451172,1,22.794485092163086,22.77777862548828,2.0,0.0,24.77777862548828,0
592,3,592,593,23.888912200927734,23.88888931274414,2.0,1.0,25.88888931274414,0,25.41217803955078,23.88888931274414,2.0,0.0,25.88888931274414,0,23.888912200927734,23.88888931274414,2.0,1.0,25.88888931274414,0
593,1,593,594,25.432527542114258,25.44444465637207,2.0,1.0,27.44444465637207,0,30.03512191772461,24.44444465637207,2.0,1.0,26.44444465637207,1,25.432527542114258,25.44444465637207,2.0,1.0,27.44444465637207,0
593,2,593,594,24.425716400146484,24.44444465637207,2.0,0.0,26.44444465637207,0,29.377742767333984,22.77777862548828,2.0,0.0,24.77777862548828,0,24.425716400146484,24.44444465637207,2.0,0.0,26.44444465637207,0
593,3,593,594,24.431655883789062,24.44444465637207,2.0,1.0,26.44444465637207,0,25.768203735351562,23.88888931274414,2.0,1.0,25.88888931274414,0,24.431655883789062,24.44444465637207,2.0,1.0,26.44444465637207,0
594,1,594,595,26.37642478942871,26.38888931274414,2.0,1.0,28.38888931274414,0,29.902042388916016,25.44444465637207,2.0,1.0,27.44444465637207,1,26.37642478942871,26.38888931274414,2.0,1.0,28.38888931274414,0
594,2,594,595,24.996889114379883,25.0,2.0,0.0,27.0,0,29.092605590820312,24.44444465637207,2.0,0.0,26.44444465637207,0,24.996889114379883,25.0,2.0,0.0,27.0,0
594,3,594,595,24.009334564208984,24.0,2.0,1.0,26.0,0,25.938980102539062,24.44444465637207,2.0,1.0,26.44444465637207,0,24.009334564208984,24.0,2.0,1.0,26.0,0
595,1,595,596,24.567516326904297,24.44444465637207,2.0,2.0,26.44444465637207,0,29.848983764648438,26.38888931274414,2.0,1.0,28.38888931274414,1,24.567516326904297,24.44444465637207,2.0,2.0,26.44444465637207,0
595,2,595,596,24.997793197631836,25.0,2.0,1.0,27.0,0,25.56403350830078,25.0,2.0,0.0,27.0,0,24.997793197631836,25.0,2.0,1.0,27.0,0
595,3,595,596,23.89083480834961,23.88888931274414,2.0,2.0,25.88888931274414,0,25.951213836669922,24.0,2.0,1.0,26.0,0,23.89083480834961,23.88888931274414,2.0,2.0,25.88888931274414,0
596,1,596,597,24.44512176513672,24.44444465637207,2.0,3.0,26.44444465637207,0,29.508155822753906,24.44444465637207,2.0,2.0,26.44444465637207,1,24.44512176513672,24.44444465637207,2.0,3.0,26.44444465637207,0
596,2,596,597,24.997703552246094,25.0,2.0,1.0,27.0,0,26.665996551513672,25.0,2.0,1.0,27.0,0,24.997703552246094,25.0,2.0,1.0,27.0,0
596,3,596,597,23.888927459716797,23.88888931274414,2.0,2.0,25.88888931274414,0,25.680816650390625,23.88888931274414,2.0,2.0,25.88888931274414,0,23.888927459716797,23.88888931274414,2.0,2.0,25.88888931274414,0
597,1,597,598,24.44449234008789,24.44444465637207,2.0,3.0,26.44444465637207,0,29.042804718017578,24.44444465637207,2.0,3.0,26.44444465637207,1,24.44449234008789,24.44444465637207,2.0,3.0,26.44444465637207,0
597,2,597,598,24.9976749420166,25.0,2.0,1.0,27.0,0,25.839427947998047,25.0,2.0,1.0,27.0,0,24.9976749420166,25.0,2.0,1.0,27.0,0
597,3,597,598,23.888896942138672,23.88888931274414,2.0,2.0,25.88888931274414,0,25.473983764648438,23.88888931274414,2.0,2.0,25.88888931274414,0,23.888896942138672,23.88888931274414,2.0,2.0,25.88888931274414,0
598,1,598,599,24.4444522857666,24.44444465637207,2.0,3.0,26.44444465637207,0,28.664154052734375,24.44444465637207,2.0,3.0,26.44444465637207,1,24.4444522857666,24.44444465637207,2.0,3.0,26.44444465637207,0
598,2,598,599,24.55762481689453,24.55555534362793,2.0,1.0,26.55555534362793,0,25.469829559326172,25.0,2.0,1.0,27.0,0,24.55762481689453,24.55555534362793,2.0,1.0,26.55555534362793,0
598,3,598,599,23.888896942138672,23.88888931274414,2.0,2.0,25.88888931274414,0,25.2477970123291,23.88888931274414,2.0,2.0,25.88888931274414,0,23.888896942138672,23.88888931274414,2.0,2.0,25.88888931274414,0
599,1,599,600,24.444456100463867,24.44444465637207,2.0,3.0,26.44444465637207,0,29.055011749267578,24.44444465637207,2.0,3.0,26.44444465637207,1,24.444456100463867,24.44444465637207,2.0,3.0,26.44444465637207,0
599,2,599,600,24.442773818969727,24.44444465637207,2.0,1.0,26.44444465637207,0,25.615699768066406,24.55555534362793,2.0,1.0,26.55555534362793,0,24.442773818969727,24.44444465637207,2.0,1.0,26.44444465637207,0
599,3,599,600,24.439664840698242,24.44444465637207,2.0,2.0,26.44444465637207,0,24.866838455200195,23.88888931274414,2.0,2.0,25.88888931274414,0,24.439664840698242,24.44444465637207,2.0,2.0,26.44444465637207,0
600,1,600,601,23.425355911254883,23.33333396911621,2.0,3.0,25.33333396911621,0,27.912670135498047,24.44444465637207,2.0,3.0,26.44444465637207,1,23.425355911254883,23.33333396911621,2.0,3.0,25.33333396911621,0
600,2,600,601,24.6621036529541,24.66666603088379,2.0,1.0,26.66666603088379,0,24.541614532470703,24.44444465637207,2.0,1.0,26.44444465637207,0,24.6621036529541,24.66666603088379,2.0,1.0,26.66666603088379,0
600,3,600,601,24.444259643554688,24.44444465637207,2.0,2.0,26.44444465637207,0,24.77853012084961,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444259643554688,24.44444465637207,2.0,2.0,26.44444465637207,0
601,1,601,602,22.277389526367188,22.22222137451172,2.0,3.0,24.22222137451172,0,28.857585906982422,23.33333396911621,2.0,3.0,25.33333396911621,1,22.277389526367188,22.22222137451172,2.0,3.0,24.22222137451172,0
601,2,601,602,24.998470306396484,25.0,2.0,1.0,27.0,0,25.41232681274414,24.66666603088379,2.0,1.0,26.66666603088379,0,24.998470306396484,25.0,2.0,1.0,27.0,0
601,3,601,602,24.444408416748047,24.44444465637207,2.0,2.0,26.44444465637207,0,24.77337646484375,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444408416748047,24.44444465637207,2.0,2.0,26.44444465637207,0
602,1,602,603,22.223739624023438,22.22222137451172,2.0,3.0,24.22222137451172,0,28.538589477539062,22.22222137451172,2.0,3.0,24.22222137451172,1,22.223739624023438,22.22222137451172,2.0,3.0,24.22222137451172,0
602,2,602,603,24.99829864501953,25.0,2.0,1.0,27.0,0,25.394105911254883,25.0,2.0,1.0,27.0,0,24.99829864501953,25.0,2.0,1.0,27.0,0
602,3,602,603,24.444406509399414,24.44444465637207,2.0,2.0,26.44444465637207,0,24.67214584350586,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444406509399414,24.44444465637207,2.0,2.0,26.44444465637207,0
603,1,603,604,22.22243309020996,22.22222137451172,2.0,3.0,24.22222137451172,0,28.398765563964844,22.22222137451172,2.0,3.0,24.22222137451172,1,22.22243309020996,22.22222137451172,2.0,3.0,24.22222137451172,0
603,2,603,604,24.998411178588867,25.0,2.0,1.0,27.0,0,25.366867065429688,25.0,2.0,1.0,27.0,0,24.998411178588867,25.0,2.0,1.0,27.0,0
603,3,603,604,24.444425582885742,24.44444465637207,2.0,2.0,26.44444465637207,0,24.569564819335938,24.44444465637207,2.0,2.0,26.44444465637207,0,24.444425582885742,24.44444465637207,2.0,2.0,26.44444465637207,0
604,1,604,605,22.222423553466797,22.22222137451172,2.0,3.0,24.22222137451172,0,28.185134887695312,22.22222137451172,2.0,3.0,24.22222137451172,1,22.222423553466797,22.22222137451172,2.0,3.0,24.22222137451172,0
604,2,604,605,24.99848175048828,25.0,2.0,1.0,27.0,0,25.30215835571289,25.0,2.0,1.0,27.0,0,24.99848175048828,25.0,2.0,1.0,27.0,0
604,3,604,605,24.4444522857666,24.44444465637207,2.0,2.0,26.44444465637207,0,24.510150909423828,24.44444465637207,2.0,2.0,26.44444465637207,0,24.4444522857666,24.44444465637207,2.0,2.0,26.44444465637207,0
605,1,605,606,22.22224998474121,22.22222137451172,2.0,3.0,24.22222137451172,0,27.986148834228516,22.22222137451172,2.0,3.0,24.22222137451172,1,22.22224998474121,22.22222137451172,2.0,3.0,24.22222137451172,0
605,2,605,606,24.99822235107422,25.0,2.0,1.0,27.0,0,25.24881935119629,25.0,2.0,1.0,27.0,0,24.99822235107422,25.0,2.0,1.0,27.0,0
605,3,605,606,24.4444522857666,24.44444465637207,2.0,2.0,26.44444465637207,0,24.47971534729004,24.44444465637207,2.0,2.0,26.44444465637207,0,24.4444522857666,24.44444465637207,2.0,2.0,26.44444465637207,0
606,1,606,607,22.222232818603516,22.22222137451172,2.0,2.0,24.22222137451172,0,27.800586700439453,22.22222137451172,2.0,3.0,24.22222137451172,1,22.222232818603516,22.22222137451172,2.0,2.0,24.22222137451172,0
606,2,606,607,24.997520446777344,25.0,2.0,1.0,27.0,0,25.219974517822266,25.0,2.0,1.0,27.0,0,24.997520446777344,25.0,2.0,1.0,27.0,0
606,3,606,607,24.44445037841797,24.44444465637207,2.0,1.0,26.44444465637207,0,24.485567092895508,24.44444465637207,2.0,2.0,26.44444465637207,0,24.44445037841797,24.44444465637207,2.0,1.0,26.44444465637207,0
607,1,607,608,22.22222900390625,22.22222137451172,2.0,2.0,24.22222137451172,0,27.77730941772461,22.22222137451172,2.0,2.0,24.22222137451172,1,22.22222900390625,22.22222137451172,2.0,2.0,24.22222137451172,0
607,2,607,608,24.997333526611328,25.0,2.0,1.0,27.0,0,25.618377685546875,25.0,2.0,1.0,27.0,0,24.997333526611328,25.0,2.0,1.0,27.0,0
607,3,607,608,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0,24.703340530395508,24.44444465637207,2.0,1.0,26.44444465637207,0,24.444448471069336,24.44444465637207,2.0,1.0,26.44444465637207,0
